number,title,state,html_url,user,labels,assignee,comments,created_at,updated_at,closed_at,milestone,is_pull_request,body
2302,Conic gradients,open,https://github.com/GraphiteEditor/Graphite/issues/2302,Keavon,Graphics,,0,2025-02-18T12:36:05Z,2025-02-18T12:38:59Z,,,No,"This could be implemented using a few strategies, and we probably will want multiple so the user can pick what's best for their use case.  For support in all SVG viewers: - A whole bunch of solid-colored pie slice triangles - Rasterized as a base64 image at a set resolution  For support in some SVG viewers like browsers: - `<foreignObject><div style=""background: conic-gradient(red, green, blue)""></div></foreignObject>` - Possibly fewer pie slice triangles made out of linear gradient quads given CSS perspective transforms to turn them into triangles by pinching a pair of corners, however pure SVG only supports affine transforms  ![Image](https://github.com/user-attachments/assets/ce862322-078a-4204-a202-1bccb0af5c39)"
2293,Fix the Bevel node so it applies a consistent bevel size regardless of angle,open,https://github.com/GraphiteEditor/Graphite/pull/2293,MohdMohsin97,,,16,2025-02-15T17:40:40Z,2025-06-30T09:05:01Z,,,Sí,Previously algorithm only spilt the line from both side with the give length.    ![411837396-7bfb998d-604c-45d5-90e4-c607c3144855](https://github.com/user-attachments/assets/4b56a838-26c6-4696-ad3e-2479fa452be5)    Update the bevel algorithm for straight line only to give same bevel length.    ![Screenshot 2025-02-15 222335](https://github.com/user-attachments/assets/086d5123-0129-440f-ada0-782ae9240cb3)    Issue #2281  
2281,Improve Bevel node algorithm,open,https://github.com/GraphiteEditor/Graphite/issues/2281,Keavon,"Good First Issue,Graphics",,1,2025-02-11T05:14:37Z,2025-02-11T10:05:55Z,,,No,"Right now, the Bevel node works based on the angle between segments (I think?). The bevel can be larger or smaller depending on angle:  ![Image](https://github.com/user-attachments/assets/7bfb998d-604c-45d5-90e4-c607c3144855)  Notice that tiny bevel on the right compared to on the left.  To set this up, use the Pen tool to draw a triangle like that above. Then use this button ![Image](https://github.com/user-attachments/assets/4a4b29b2-58e6-4695-b50d-8cb2fd36b653) in the top right of the Properties panel to search for ""Bevel"" and add it. Then drag its distance parameter.  We also want it to work for curved segments, like this, appropriately:  ![Image](https://github.com/user-attachments/assets/578e6175-c0bc-4101-8001-c333a4e2974d)  We will then have a follow-on feature for rounding these corners by inserting an arc of a circle in the beveled corners.  We'll also want an option to control the angle at which bevels begin, so that only slight bends don't have to generate bevels. "
2280,Menu lists should allow dragging from their spawner and releasing on a selection,open,https://github.com/GraphiteEditor/Graphite/issues/2280,Keavon,"Web,Paper Cut",Keavon,1,2025-02-10T22:37:22Z,2025-02-17T02:39:05Z,,,No,"Currently, menu bar entries require clicking the menu bar button to open it, then clicking to pick a row inside. Menu bar entries should also support opening on mousedown and letting users drag down and then release on an entry. Additionally, right click and <kbd>Esc</kbd> should allow aborting when the left mouse is held down (either for a drag or just a click), such that the menu closes without being selected. This applies for all menu lists, such as dropdown menus as well."
2279,Restore prior selection after aborting a dragged box/lasso selection,open,https://github.com/GraphiteEditor/Graphite/issues/2279,Keavon,"Good First Issue,Paper Cut",,1,2025-02-10T22:19:46Z,2025-02-10T22:24:25Z,,,No,"Select & Path tools: drag-selecting, upon right clicking, should restore the selection before drag-selecting (details and explanation webcast in [this discussion](https://discord.com/channels/731730685944922173/1216976541947531264/1325911477042942073) on Discord)."
2266,Update the input mapping system to not dispatch both a matched KeyDown and KeyDownNoRepeat,open,https://github.com/GraphiteEditor/Graphite/issues/2266,Keavon,,,8,2025-02-05T03:34:07Z,2025-02-15T12:55:16Z,,,No,"For example, if we update `input_mapping.rs` like so:  ```diff - entry!(KeyDown(KeyA); action_dispatch=ToolMessage::ActivateToolPath), + entry!(KeyDownNoRepeat(KeyA); action_dispatch=ToolMessage::ActivateToolPath), ```  Then <kbd>Ctrl</kbd><kbd>A</kbd> will fire both the selection of all layers...  ``` entry!(KeyDown(KeyA); modifiers=[Accel], action_dispatch=DocumentMessage::SelectAllLayers), ```  ...as well as the change to the Path tool, since one gets matched on `KeyDown` and another on `KeyDownNoRepeat`. If both were `KeyDown` or `KeyDownNoRepeat`, only one would match. But currently, both are matching, and we only want one to match.  After implementing this fix, the following mappings should be changed from `KeyDown` to `KeyDownNoRepeat`:  <details><summary>Mappings to change</summary>  ``` // TransformLayerMessage entry!(KeyDown(KeyX); action_dispatch=TransformLayerMessage::ConstrainX), entry!(KeyDown(KeyY); action_dispatch=TransformLayerMessage::ConstrainY),  // PathToolMessage entry!(KeyDown(KeyG); action_dispatch=PathToolMessage::GRS { key: KeyG }), entry!(KeyDown(KeyR); action_dispatch=PathToolMessage::GRS { key: KeyR }), entry!(KeyDown(KeyS); action_dispatch=PathToolMessage::GRS { key: KeyS }),  // PenToolMessage entry!(KeyDown(KeyG); action_dispatch=PenToolMessage::GRS { grab: KeyG, rotate: KeyR, scale: KeyS }), entry!(KeyDown(KeyR); action_dispatch=PenToolMessage::GRS { grab: KeyG, rotate: KeyR, scale: KeyS }), entry!(KeyDown(KeyS); action_dispatch=PenToolMessage::GRS { grab: KeyG, rotate: KeyR, scale: KeyS }),  // ToolMessage entry!(KeyDown(KeyV); action_dispatch=ToolMessage::ActivateToolSelect), entry!(KeyDown(KeyZ); action_dispatch=ToolMessage::ActivateToolNavigate), entry!(KeyDown(KeyI); action_dispatch=ToolMessage::ActivateToolEyedropper), entry!(KeyDown(KeyT); action_dispatch=ToolMessage::ActivateToolText), entry!(KeyDown(KeyF); action_dispatch=ToolMessage::ActivateToolFill), entry!(KeyDown(KeyH); action_dispatch=ToolMessage::ActivateToolGradient), entry!(KeyDown(KeyA); action_dispatch=ToolMessage::ActivateToolPath), entry!(KeyDown(KeyP); action_dispatch=ToolMessage::ActivateToolPen), entry!(KeyDown(KeyN); action_dispatch=ToolMessage::ActivateToolFreehand), entry!(KeyDown(KeyL); action_dispatch=ToolMessage::ActivateToolLine), entry!(KeyDown(KeyM); action_dispatch=ToolMessage::ActivateToolRectangle), entry!(KeyDown(KeyE); action_dispatch=ToolMessage::ActivateToolEllipse), entry!(KeyDown(KeyY); action_dispatch=ToolMessage::ActivateToolPolygon), entry!(KeyDown(KeyB); action_dispatch=ToolMessage::ActivateToolBrush),  // DocumentMessage entry!(KeyDown(Space); modifiers=[Control], action_dispatch=DocumentMessage::GraphViewOverlayToggle), entry!(KeyDown(KeyO); modifiers=[Alt], action_dispatch=DocumentMessage::ToggleOverlaysVisibility), entry!(KeyDown(KeyS); modifiers=[Alt], action_dispatch=DocumentMessage::ToggleSnapping), entry!(KeyDown(KeyL); modifiers=[Accel], action_dispatch=DocumentMessage::ToggleSelectedLocked), entry!(KeyDown(KeyG); modifiers=[Alt], action_dispatch=DocumentMessage::ToggleGridVisibility),  // TransformLayerMessage entry!(KeyDown(KeyG); action_dispatch=TransformLayerMessage::BeginGrab), entry!(KeyDown(KeyR); action_dispatch=TransformLayerMessage::BeginRotate), entry!(KeyDown(KeyS); action_dispatch=TransformLayerMessage::BeginScale),  // PortfolioMessage entry!(KeyDown(KeyO); modifiers=[Accel], action_dispatch=PortfolioMessage::OpenDocument), entry!(KeyDown(KeyI); modifiers=[Accel], action_dispatch=PortfolioMessage::Import), entry!(KeyDown(KeyR); modifiers=[Alt], action_dispatch=PortfolioMessage::ToggleRulers),  // DialogMessage entry!(KeyDown(KeyE); modifiers=[Accel], action_dispatch=DialogMessage::RequestExportDialog), entry!(KeyDown(KeyN); modifiers=[Accel], action_dispatch=DialogMessage::RequestNewDocumentDialog), entry!(KeyDown(Comma); modifiers=[Accel], action_dispatch=DialogMessage::RequestPreferencesDialog), ```  </details> "
2258,Ctrl+Z on 'Edit > Convert to Infinite Canvas' creates leftover merge nodes,open,https://github.com/GraphiteEditor/Graphite/issues/2258,moosama76,Good First Issue,,0,2025-02-03T21:04:16Z,2025-03-10T23:23:43Z,,,No,https://github.com/GraphiteEditor/Graphite/blob/6d52151d6067627caf618e6167636108dfc0d6f4/editor/src/messages/portfolio/document/graph_operation/graph_operation_message_handler.rs#L205  Undoing *Edit*> *Convert to Infinite Canvas* (formerly called 'Clear Artboards') with Ctrl+Z leaves N merge nodes which doesn't seem logical given where transaction added.  https://github.com/user-attachments/assets/2db0178c-b08a-47c3-b71f-712ddcf15e21
2252,Path tool sometimes snaps to the previous anchor positions,open,https://github.com/GraphiteEditor/Graphite/issues/2252,0HyperCube,Paper Cut,,0,2025-02-02T19:02:58Z,2025-02-02T19:02:58Z,,,No,To reproduce: - New document - Draw a rectangle - Switch to path tool - Drag the rectangle from the centre  https://github.com/user-attachments/assets/780d4f1b-caf5-4722-92a7-3458ef5c1409  This occurs both on dev.graphite.rs and editor.graphite.rs.
2231,Path tool creates unexpected Flatten Vector Elements node,open,https://github.com/GraphiteEditor/Graphite/issues/2231,kojq,,,1,2025-01-27T14:42:38Z,2025-02-18T13:55:58Z,,,No,"This issue results in an error in the node graph, causing the document to not be rendered.  The *Flatten Vector Elements* node is created in utility_types.rs: https://github.com/GraphiteEditor/Graphite/pull/2228/files#diff-f9c3a49009b09a2d6bd1ebb8b090622e4a0e9c19f760f501d006bdb09e42759dR299  This was initially caused by creating a single file and using the path tool on an ellipse (I had two on the canvas), but it was difficult to reproduce.  To consistently reproduce, open these three files ([error_1-and-3.graphite.txt](https://github.com/user-attachments/files/18559523/error_1-and-3.graphite.txt) and [error_2.graphite.txt](https://github.com/user-attachments/files/18559524/error_2.graphite.txt) are the two files needed) in succession on a clean Graphite instance, using `File > Open...`, in the given order:  `error_1-and-3.graphite.txt`, `error_2.graphite.txt`, and finally `error_1-and-3.graphite.txt`.  Then, in the last file (the one currently open), use the path tool to drag a point of the black ellipse (the other layers/shapes are extraneous data relative to the error).  > #2214 is a great example of the kind of situation we're looking to get bug reports for  Discord discussion: https://discord.com/channels/731730685944922173/860830913390575646/1333447293021720706"
2225,Visualize the separate concepts of tooling pivot and graphical data origin,open,https://github.com/GraphiteEditor/Graphite/issues/2225,0HyperCube,,,0,2025-01-26T09:49:52Z,2025-06-27T09:38:14Z,,,No,"There will be two different dot gizmos, which the Select tool's control bar shall display a dropdown to choose from. A checkbox beside these controls enables or disables the whole feature, and when disabled it uses the center of the current selection's bounding box. The reference point input widget that's presently in the control bar will become specific to the pivot mode— but when the feature's checkbox is unticked to use the bounding box center, we will show none of the 9 selector boxes as active while still letting the user click one to enable pivot mode. This would be grayed out entirely in origin mode. These same controls described above will be added to the Path tool's control bar, as well.  Currently, the pivot is used by the tooling. But that will adapt to the chosen mode once this issue is implemented, so the chosen mode's center of rotation/scaling is used by the following forms of tooling:  - G/R/S - Resizing the corners of the transform cage when <kbd>Alt</kbd> is pressed. (Should transform cage rotation also use the bounding box center by default unless <kbd>Alt</kbd> is pressed?)  Albeit with some differences like our choice of labeling, this feature is sort of analogous to Blender's ""Transform Pivot Point"" menu:  ![Image](https://github.com/user-attachments/assets/5c49b76b-ae95-491c-8825-1a7db920f2c3)  - **Bounding Box Center**: should behave the same in Graphite as Blender; our equivalent occurs when the mode is disabled so this won't be part of the dropdown menu; this acts equivalently to the **centered** yellow pivot as it works today in master - **3D Cursor**: equivalent to our pivot but it behaves differently than in Blender; this shouldn't be touched from the behavior already in master - **Individual Origins**: should behave the same in Graphite as Blender; this is one of the origin's modes; each selected layer transforms about its own origin position - **Median Point**: should behave the same in Graphite as Blender; this is one of the origin's modes; each selected layer transforms about the average position of their shared origins - **Active Element**: should behave the same in Graphite as Blender; this is one of the origin's modes; transforms all the selected layers about the origin of the most recently selected layer (stretch goal, possible future follow-up work)  | | | |:-:|-| | <h3>Pivot</h3>![Image](https://github.com/user-attachments/assets/d687ce18-a309-48a2-8fdb-fb905c3c5830) | <p>This is the yellow (final color TBD) crosshair symbol. It's the temporary/transient pivot. Equivalent to Blender's 3D cursor, but isn't global to the document nor is it as persistent as the 3D cursor. It's used only for tooling, not part of the node graph data or document format. This is our current implementation, but it will need to be tweaked.</p><p><ul><li>Currently, we store the pivot permanently on each layer, but this can lead to confusion if the user comes back later and finds it in an unexpected location (especially since scaling can affect it in weird ways). This also makes the code more difficult because we have to save tooling-level data into the serialized document. Remove the per-layer, persistent storage.</li><li>Make it so each layer that the user clicks will have the pivot set to its corresponding corner/midpoint/center of the reference point input widget (located in the tool's control bar). Switching from one layer to the next keeps that chosen position of the reference point input widget.</li><li>The user can drag the pivot crosshair gizmo anywhere in the canvas, disconnecting it from the chosen position in the reference point input widget. When disconnected, clicking away from the current layer (by deselecting it, or by selecting another layer instead; however **not** by partially extending/subtracting the existing selection) resets it, going back to the last selected position of the 9-box widget.</li><li>But the user can ""pin"" the dragged location:<br /><img style=""float: right"" src=""https://github.com/user-attachments/assets/36957ab8-188d-4f14-a8a4-9d476a97403a"" /><br />Then, no matter what selection changes occur, that remains the location of the pivot until unpinned or until clicking any of the 9 boxes in the reference point input widget again which unpins it. Perhaps double-clicking the crosshair gizmo can pin/unpin.</li></ul></p> | | | | | <h3>Origin</h3>![Image](https://github.com/user-attachments/assets/467a8575-e153-4215-8fe5-d8241c8a0575) | <p>This is the blue (final color TBD) dowel pin symbol. It's the origin (`(0, 0)` point) of the vector data's internal coordinate space. This is used when transforming in the *Transform* node's properties panel parameters, or when using the *Copy to Points* node. Its drag will be stored in the ""Origin: Offset"" parameter of the *Transform* node (but for now, we don't have that yet, so the origin is visualized but not draggable for now).</p><p><img src=""https://github.com/user-attachments/assets/1a6f2f78-13b2-470f-bf4e-65b223abe02b"" /></p><p>(This menu's scale and rotation parameters should also offer a way to edit those values factoring in the current pivot choice which would make it update its location together with the typed value for rotation or scale such that it treats the change as occurring with that temporary pivot.)</p> |"
2222,Motivating use case: Feynman diagrams,open,https://github.com/GraphiteEditor/Graphite/issues/2222,0HyperCube,,,0,2025-01-25T11:55:13Z,2025-06-30T06:19:56Z,,,No,Graphite should support creating the Feynman diagrams. Users should be able to draw the vector paths and assign the particle types and labels. The node graph should allow for diagrams to be generated mostly automatically and then manually refined where necessary.  - [x] #2221  - [x] #696 - [ ] #1832 - [ ] UI for assigning attributes from inside the path tool - ideally a dropdown with the particle type per segment - [ ] Generating graphics probably requires some custom nodes along with #883 - [ ] Automatically place labels to attempt to avoid intersections  ![Sample diagram](https://github.com/user-attachments/assets/f53c97b2-00b7-48d1-af07-50f1578d700f)  ![Image](https://github.com/user-attachments/assets/89ba0fee-0102-47e1-a357-86e1a74d68b5)
2219,Prevent the layer tree from allowing layer drag group formation of incompatible types,open,https://github.com/GraphiteEditor/Graphite/issues/2219,Keavon,Paper Cut,,0,2025-01-24T07:25:07Z,2025-06-05T03:52:45Z,,,No,"We display a grayed out expansion arrow for empty layers. This also means other layers can be dragged into that layer, becoming a child.  ![Image](https://github.com/user-attachments/assets/ab098d1f-950e-4c6a-949c-e2cf4b224b7f)  That's because we want to indicate to users that this potentially could have a child. If it gains a child, it would become a group and the expansion arrow would get un-grayed out. Or, it can become a content layer fed by a chain starting with a generator node, in which case it can't gain a child.  But there is confusing behavior with the Path node, since it isn't a generator node. That is, it takes an optional primary input. Since now it becomes possible to attach a child layer to the start of that chain (feeding into the Path node), we display the grayed out expansion arrow. However, the user won't ever be dragging one layer (which outputs group data) into the layer (since the Path node takes vector data).  However, if it's just a Transform node feeding into the otherwise empty layer, that chain has no content. It still makes perfect sense to drag another layer into this layer to turn it into a group (which is transformed by the Transform node).  So there are two situations here: - The layer's left input at the start of the node chain accepts group input (such as no chain, or the Transform node, or the Flatten Vector Elements node). Keep the current behavior with the grayed out expansion arrow and ability to drag layers into it. - The Path node doesn't (currently) accept group data. Upon dragging another layer into the vector data layer, this becomes a type error (but this will change with #1822, negating this specific example, but there will be other examples this concept should still be implemented for). So we don't want to allow dragging layers (which output group data) into a node which begins with the Path node, or any other node with a primary input incompatible with group data. In that case, the grayed out expansion arrow shouldn't show in the Layers panel, and users shouldn't be able to drag a layer into it. (In the future, if we have layers that output a specific other type besides group, we should aim to allow dragging compatible types into compatible inputs even if they don't show the grayed out expansion arrow normally.) This change will prevent the user from using the WYSIWYG tooling to break the graph (which should be considered a bug: #2214).  Lastly, when reordering layers by dragging them around in the Layers panel, we want to turn the insertion bar red if the type would be invalid, causing a graph error."
2216,Tracking Issue: Biggest quality-of-life improvements,open,https://github.com/GraphiteEditor/Graphite/issues/2216,Keavon,,,0,2025-01-23T06:35:13Z,2025-05-25T21:20:31Z,,,No,"Some but not all of these are good first issues (just ask, preferably in Discord but here is fine too).  "
2214,Prompt user to report a bug if graph becomes unrenderable due to an act of tooling,open,https://github.com/GraphiteEditor/Graphite/issues/2214,Keavon,"Good First Issue,Paper Cut",,2,2025-01-23T05:32:56Z,2025-01-28T21:30:08Z,,,No,"The graph can fail to render due to a type error, or outright crash. If this happens while a user is interacting with WYSIWYG tooling (i.e. the graph isn't open), we should consider this a bug because the tooling broke the graph. In this situation, we should indicate to users that this situation isn't supposed to happen, and request they report the bug.  To prevent users from being prompted to report bugs arising from noodling around in the graph, even if they subsequently close the graph and Ctrl+Z their way back to the broken graph, we should store if the graph was open or closed during the document history snapshot. We could also open the graph for the user automatically if they undo/redo to a point when the graph was invalid and that node graph was open at that time. If so, it should also close the graph if the user undoes/redoes past that point and returns to a valid graph, without having interacted with the automatically-opened graph."
2207,Variable stroke width,open,https://github.com/GraphiteEditor/Graphite/issues/2207,plufz,,,2,2025-01-19T21:08:28Z,2025-01-20T13:20:10Z,,,No," For me variable stroke width is a feature that I really need to be able to use a vector editor to make illustrations.  Is there any chance that feature is a part of the ""Stylus and touch interaction"" task below from the roadmap? Otherwise I would really appreciate if you would consider it. All the best!"
2191,Improve performance of path bool library,open,https://github.com/GraphiteEditor/Graphite/pull/2191,TrueDoctor,,,0,2025-01-11T23:38:29Z,2025-06-28T13:25:59Z,,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    "
2188,Importing raw camera photos,open,https://github.com/GraphiteEditor/Graphite/issues/2188,0HyperCube,"Architecture,Graphene,Graphics",,0,2025-01-11T18:32:08Z,2025-04-11T22:50:29Z,,,No,"A partial implementation in #2106 but is blocked. This is the final deliverable from a Google Summer of Code [project](https://graphite.rs/volunteer/guide/student-projects/#2024-raw-photograph-decoding-in-rust).  This work was stalled because it was unusable due to memory restrictions #1895.  This will be solved by reducing copying of image data as much as possible via the asset database system (#1604). Further, we can save the actual data in JS memory and read it from Wasm memory.  Other possible solutions: - Reducing copying of image data using `Arc<Image>`. - Using [memory64](https://github.com/WebAssembly/memory64/blob/main/proposals/memory64/Overview.md) if it is released as stable in Chrome, Firefox, and Safari. - Somehow reducing the memory requirements of autosave (e.g. don't encode the uncompressed f32 values as base64). Possibly addressed as part of #1605."
2187,Tracking Issue: Animation,open,https://github.com/GraphiteEditor/Graphite/issues/2187,0HyperCube,"Architecture,Performance,Graphene",Keavon,0,2025-01-11T18:23:11Z,2025-04-11T22:33:05Z,,,No,"Previously discussed in #1601.  - [x] Avoiding constant folding (#2232)   Progress on animation was stalled because of the constant folding: non-async secondary inputs are all evaluated as the graph is compiled.  - [x] Parametric animation (#2443)   Allow the time from the context to be retrieved by the user in the node graph via the ""Animation Time"" and ""Real Time"" nodes. Add simple buttons and keybinds for pausing/playing and restarting the animation.  -  [ ] Add nodes for [easings](https://easings.net/)  -  [ ] Implement the Timeline panel   ![Image](https://github.com/user-attachments/assets/548ee0de-2dd6-41c4-816c-2290d556d7c3)  - [ ] Add the ability to expose channels for keyframing from the Properties panel   ![Image](https://github.com/user-attachments/assets/f3a43a19-c10f-4e06-9fb5-a46d52cd9346)   ![Image](https://github.com/user-attachments/assets/0d424350-a44b-4519-93ab-bc7f3e8dcda2)  - [ ] Onion skins  - [ ] 2D rigging"
2168,Tracking Issue: GPU integration,open,https://github.com/GraphiteEditor/Graphite/issues/2168,Keavon,"Graphene,Graphics",TrueDoctor,0,2024-12-30T05:08:54Z,2025-03-02T11:21:22Z,,,No,
2167,Status bar graph render progress spinner/indicator,open,https://github.com/GraphiteEditor/Graphite/issues/2167,Keavon,Graphene,,2,2024-12-30T01:52:46Z,2025-01-19T22:08:54Z,,,No,"Display a spinner icon in the status bar when beginning to render the node graph, and remove it when done"
2153,"The Layers panel doesn't show expandable children for the lower layer, only the top layer",open,https://github.com/GraphiteEditor/Graphite/issues/2153,Keavon,Paper Cut,,1,2024-12-23T06:45:05Z,2025-01-19T22:08:57Z,,,No,"![capture](https://github.com/user-attachments/assets/6ad06b4f-da1f-49ae-8f2f-7e68d5084f9f)    In the Layers panel on the right, *both* parent layers should show an expand arrow with child layers. Not only the top one."
2151,Path tool should have a linear/quadratic/cubic toggle for selected anchors,open,https://github.com/GraphiteEditor/Graphite/issues/2151,Keavon,Design,,0,2024-12-23T06:09:48Z,2025-02-07T11:57:08Z,,,No,"I need to design icons for these three modes that'll be displayed in a radio button arrangement (use text for now as placeholders). This will finally make it possible for the user to see whether an anchor point is currently set to linear, quadratic, or cubic and have control over that.  We also want quadratic segments to have their single handle connect to both its endpoints with a line overlay visualization, not just arbitrarily one of the two endpoints. This will help also clarify to users when a segment is quadratic, since its handle will visually being to both anchors.  Also, hitting the delete key should set handles to zero-length but not remove it, turning cubic into quadratic or quadratic into linear, as it does now. See [this](https://discord.com/channels/731730685944922173/881073965047636018/1217753262363775046) `#code-todo-list` task."
2142,Refactor floating menus to use HTML <dialog> and CSS popover with anchor(),open,https://github.com/GraphiteEditor/Graphite/issues/2142,Keavon,Web,,2,2024-12-16T23:41:28Z,2025-01-19T22:09:00Z,,,No,"Modal dialogs (such as Preferences, About Graphite, closing save confirmations, etc.) should be refactored to use a [`<dialog>`](https://developer.mozilla.org/en-US/docs/Web/HTML/Element/dialog) element.    Popover menus (such as menu lists and popovers) should be refactored to use the [Popover API](https://developer.mozilla.org/en-US/docs/Web/API/Popover_API/Using) paired with [CSS anchor positioning](https://developer.mozilla.org/en-US/docs/Web/CSS/CSS_anchor_positioning/Using) to replace the current CSS positioning hackery (which is fragile and isn't compatible with keeping up with scrolling its floating menu spawner within a pane with scrollbars). Care will need to be taken to ensure it works with [nested popovers](https://developer.mozilla.org/en-US/docs/Web/API/Popover_API/Using#nested_popovers).    This is **blocked** on CSS anchor positioning reaching all modern browsers ([caniuse](https://caniuse.com/css-anchor-positioning)). As of late 2024, Firefox and Safari do not support it.    ![capture](https://github.com/user-attachments/assets/afdfb9e2-f6ac-4610-86d3-38f329d65e45)  "
2141,Small click target when dragging/moving a straight line or small objects,open,https://github.com/GraphiteEditor/Graphite/issues/2141,tcpie,"Good First Issue,Paper Cut",,2,2024-12-16T18:32:26Z,2025-01-19T22:08:56Z,,,No,"Make a straight line with e.g. the pen tool. Using the select tool, try to move the line. Notice how it is not possible -- either the line is rotated, or the point of reference for rotation is moved -- the line cannot be dragged. Moving with the ""G"" button (grab) works, but that mode does not seem to support snapping.    A (similar?) issue occurs for 2D objects when they are (too) small: they cannot be dragged anymore, only resized or rotated."
2129,Exporting with auto bounds doesn't account for outer stroke,open,https://github.com/GraphiteEditor/Graphite/issues/2129,paul-fornage,Paper Cut,,4,2024-12-06T05:18:39Z,2025-05-09T00:29:41Z,,,No,"When exporting an SVG with transperancy, the bounding box doesn't seem to include the outer stroke weight. So if you export a square with a stroke width of 8 px, the exported image will have the outer stroke cut off.     This is also the case in the dev deployment.    The exported svg:  (notice how the borders are visibly cut off)  ![Spelling bee cell](https://github.com/user-attachments/assets/d55adc0a-ae02-4fa4-bd4c-e7c77690e82c)    The project file (renamed to have `.txt` so github lets me upload it):  [Spelling bee cell.graphite.txt](https://github.com/user-attachments/files/18033027/Spelling.bee.cell.graphite.txt)    Changing the SVG `viewbox`, `width`, `height`, and remoxing the transformation to restore the boundaries to those present in the project (1000px^2 for me) fixed the issue completely.  "
2125,Advanced font management and browsing,open,https://github.com/GraphiteEditor/Graphite/issues/2125,nz366,,,2,2024-12-02T04:17:42Z,2025-03-07T02:37:55Z,,,No,"Most of the time font selection takes way too much time. Mostly I don't want to use fonts that is installed by different apps and the system. Graphite should have a better font selection ux.   - There should be a dedicated panel to manage font selection.  - Ways to find fonts quickly that matches certain styles.  - Even better a separate modal  (something like google fonts UI) to  sort, group fonts by available features like languages and weights etc. And hide/enable/disable set of font in a click of a button.     I think these feature is to broad could be built inside a plugin. I hope at least graphite can pave the way for plugins like this.  As a starting point graphite should be able to read a json file for list of fonts graphite is currently allowed to list inside font selection dropdown menu.  Related: #1340"
2117,Add a parametric_to_euclidean() function to Bezier-rs,open,https://github.com/GraphiteEditor/Graphite/issues/2117,lucasw,Good First Issue,,3,2024-11-23T03:01:28Z,2025-01-19T22:08:51Z,,,No,"I'd like to convert the output of [project()](https://docs.rs/bezier-rs/latest/bezier_rs/struct.Bezier.html#method.project) to a euclidean distance ratio, but I don't see that method, only euclidean_to_parametric() for going the other way- or is it there and named something different?"
