number,title,state,html_url,user,labels,assignee,comments,created_at,updated_at,closed_at,milestone,is_pull_request,body
1930,"Make Fill and Stroke apply in-the-moment, not as part of the final rendered element",closed,https://github.com/GraphiteEditor/Graphite/issues/1930,Keavon,,0HyperCube,0,2024-08-14T02:13:07Z,2025-01-19T22:02:39Z,2024-09-15T22:26:12Z,Milestone 41,No,"Currently, both Fill and Stroke apply a single choice of color to their respective fields in the VectorData. This means you can overwrite one with a later one. But we would rather make it apply the moment the data arrives at each Fill or Stroke node, pushing to a Vec of styles (fills and strokes). Additionally, the transform of the shape in that moment should become stored in the stroke or fill (when gradients are used, that's relevant to fills, too). This lets you have multiple fills (useful when transparency is involved, especially with gradients) and strokes (allowing you to have multiple strokes on a single shape drawn on top of each other). It should also be possible to put the fill on top of the stroke, or vice versa, depending on the ordering of each node in the graph (and thus the Vec of styles on the VectorData).    This change also lets us apply subsquent transforms to the shape that skew the earlier-set fill, without requiring a Merge layer to get involved. See #1931.    This will allow us to eventually make a user-facing Style node which acts as a subgraph encapsulating various orders of Fill and Stroke nodes letting the user only worry about styling from the Properties panel UI (setting one fill and one stroke, choosing which is on top of which, etc.) without cluttering the graph with multiple nodes.    See also #1834."
1928,Improve layer panel positioning for upstream nodes,closed,https://github.com/GraphiteEditor/Graphite/pull/1928,adamgerhant,,,0,2024-08-13T03:32:29Z,2024-08-14T10:27:44Z,2024-08-14T10:27:42Z,,Sí,"Improves layer positioning when moving layers in the layer panel, particularly for upstream nodes and preventing overlap.     Other improvements:  - Allow dragging into layers with chains as long as there is an exposed left input  - Arrow keys when selecting layer add transform node  - Shifting parent moves moves nodes in child chain twice  - Shifting stack should try form chains along the entire stack  - Copy and pasting should automatically try form chains  - Shift nodes with arrow keys  - Add fill to box selection"
1927,Set integer ruler increments in the Node Graph,closed,https://github.com/GraphiteEditor/Graphite/issues/1927,adamgerhant,"Good First Issue,Paper Cut,Design",hydrobeam,2,2024-08-12T21:34:46Z,2024-10-02T04:00:14Z,2024-09-10T05:56:38Z,Milestone 41,No,"When the node graph is open, the ruler increments should be rounded to a whole number. This may require calculating an offset and/or custom tick spacing to ensure the ticks are aligned when the zoom is changed.  ![chrome_EGt9ReU4b0](https://github.com/user-attachments/assets/a15abe3e-e31d-4ba9-8382-62689d8b3539)  "
1926,Post Clippy warnings as PR comments,closed,https://github.com/GraphiteEditor/Graphite/pull/1926,TrueDoctor,,,1,2024-08-12T11:30:02Z,2024-08-14T10:48:30Z,2024-08-14T10:48:29Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    "
1925,Add a profiling action to CI which comments on PRs with notable demo art performance variances,closed,https://github.com/GraphiteEditor/Graphite/pull/1925,TrueDoctor,,,5,2024-08-12T11:01:07Z,2024-08-15T11:24:05Z,2024-08-15T11:24:03Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    "
1924,"Add profiling metrics for, and speed up, Graphene graph compilation",closed,https://github.com/GraphiteEditor/Graphite/pull/1924,TrueDoctor,,,0,2024-08-12T08:22:11Z,2024-08-12T10:07:38Z,2024-08-12T10:07:36Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->  Restructures the flattening process and input substitution in the document part and improves the topolgical search and id remapping the the proto network part.  All optimizations combined yield a significant improvement to the compile times:  ![image](https://github.com/user-attachments/assets/3c4228c5-a363-4f29-99f6-308a868d5027)  "
1923,Raw-rs: add post-processing steps,closed,https://github.com/GraphiteEditor/Graphite/pull/1923,elbertronnie,,,0,2024-08-11T21:22:35Z,2024-08-22T01:34:29Z,2024-08-22T01:34:27Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    - [x] Add convert to RGB step  - [x] Find the reason for difference in expected image  - [x] Implement gamma correction"
1921,"Add colors to all nodes in a graph, even if disconnected, and properly display hidden network imports",closed,https://github.com/GraphiteEditor/Graphite/pull/1921,adamgerhant,,,3,2024-08-10T06:20:12Z,2024-08-10T22:27:17Z,2024-08-10T22:27:15Z,,Sí,"- Fixes input types not being displayed.   - Reworks how types are determined by iterating to the next protonode.  - Displays types for nodes disconnected from network.    - Fixes types being cleared when undoing/redoing  - Fixes types not being updated when connected to a different type.  - Fixes #1767    Deferred:  - Connect disconnect groups of nodes to the export in order to determine types for the connections between nodes in the disconnected group, rather than selecting at random. These types should be added to the `ResolvedDocumentNodeTypes`."
1920,Clipping masks,closed,https://github.com/GraphiteEditor/Graphite/issues/1920,Keavon,Graphics,mTvare6,0,2024-08-10T01:12:54Z,2025-07-02T02:44:53Z,2025-06-18T05:36:39Z,Milestone 49,No,"A ""Clipping Mask"" node should take a secondary input for the mask and cause it to clip. The node should have a secondary input that receives some graphical data to use as the clipping mask.    But if nothing is provided, it should instead default to clipping with the layer beneath this one in the stack. It does that by adding a ""clip on layer beneath"" field on the blending options for the layer, which will cause the Merge node to apply the blending as desired.    One more possibility is that we could change the blending options struct (which stores the opacity and blend mode) into a composable lambda. This would generalize opacity and blend modes, and other sorts of blending properties, into something controllable by nodes. The Merge node would then simply apply that lambda. Perhaps the lambda itself could be represented as a node graph."
1918,Seperate the boolean operation and merge node,closed,https://github.com/GraphiteEditor/Graphite/issues/1918,0HyperCube,"Paper Cut,Graphene",adamgerhant,0,2024-08-09T20:54:14Z,2024-09-01T20:40:59Z,2024-08-16T00:36:09Z,Milestone 40,No,"Currently the boolean operation node is combined with the merge node and so outputs a GraphicGroup. This makes it difficult for users to apply a node that only accepts VectorData to the output of the boolean operation.    Instead the boolean operation node should be seperated from the merge node, such that the boolean operation node has one GraphicGroup as input and outputs VectorData.    This requires changing the implemenation of the button for boolean operations to insert the merge node instead of the boolean operation node, and then later add in the revised boolean operation node."
1917,Fix node graph type errors not being shown,closed,https://github.com/GraphiteEditor/Graphite/pull/1917,TrueDoctor,,,0,2024-08-09T16:44:56Z,2024-08-09T19:12:34Z,2024-08-09T19:12:32Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    This is a regression from  #1878  "
1916,"Respect 'Clip' on Artboards when exporting ""All Artworks"".",closed,https://github.com/GraphiteEditor/Graphite/pull/1916,singhutsav5502,,,8,2024-08-09T13:36:16Z,2024-08-11T06:30:21Z,2024-08-11T06:29:35Z,,Sí,From [code-todo-list](https://discord.com/channels/731730685944922173/881073965047636018/1236938558309404684)    Calculates bounds of all Clipped Artboards and uses this to constraint the original export bounds.  
1915,Fix render disappearing while panning when using Vello,closed,https://github.com/GraphiteEditor/Graphite/pull/1915,TrueDoctor,,,0,2024-08-09T10:31:46Z,2024-08-09T10:34:34Z,2024-08-09T10:34:33Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->  Currently the viewport goes blank when panning around, this is caused by vello using debug layers"
1914,Implement footprint-based artboard clipping,closed,https://github.com/GraphiteEditor/Graphite/pull/1914,TrueDoctor,,,0,2024-08-09T10:05:14Z,2025-05-18T04:31:07Z,2025-05-18T04:31:07Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    "
1913,Performance leak when many layers are in a scene,closed,https://github.com/GraphiteEditor/Graphite/issues/1913,Keavon,"Performance,Graphene",TrueDoctor,0,2024-08-08T23:02:31Z,2024-09-01T20:40:59Z,2024-08-09T00:37:29Z,Milestone 40,No,"It initially accounts for half the frame time, and gets worse and worse over time until you reload the editor."
1912,Make all dragging actions abortable with right click,closed,https://github.com/GraphiteEditor/Graphite/issues/1912,Keavon,"Good First Issue,Web,Paper Cut",Keavon,5,2024-08-08T05:42:10Z,2025-03-02T00:54:14Z,2025-02-10T13:46:42Z,Milestone 45,No,"This is an ongoing list of all actions we find which need to be made abortable by right-clicking. Right clicking should be possible anywhere in or outside the app window, not just over the widget that's being dragged.  ## Node graph - [x] Dragging nodes should restore their initial positions - [x] Dragging a wire should restore its initial connection   - Moved to #2336:     > - <kbd>Esc</kbd> needs to not close the graph - [x] Box selection should, upon right clicking, restore the selection before drag-selecting   - Moved to #2336:     > - <kbd>Esc</kbd> needs to not close the graph  ## Layers panel - Moved to: #2335   > - Dragging to rearrange layers (in Firefox, this actually confirms the action instead of aborting it, in Chrome it just does nothing)  ## Workspace - [x] Resizing the gutter between panel areas  ## Color picker - [x] Saturation/Value square - [x] Hue track - [x] Alpha track - [x] Gradient spectrum input knobs  ## Viewport - [x] Scrollbars  ## Tools - Moved to: #2279   > - Select & Path tools: drag-selecting, upon right clicking, should restore the selection before drag-selecting (details and explanation webcast in [this discussion](https://discord.com/channels/731730685944922173/1216976541947531264/1325911477042942073) on Discord)  ## Header bar and widgets - Moved to: #2280   > - Menu bar entries should—first of all, open on mousedown and let you drag down and release on an entry—then right click in the menu to abort and close it   > - Same as above for dropdown menus"
1911,Add grid snapping to graph imports/exports; improve layer panel drag into/between insertion; better preserve graph space on reordering,closed,https://github.com/GraphiteEditor/Graphite/pull/1911,adamgerhant,,,2,2024-08-07T22:34:13Z,2024-08-11T03:40:34Z,2024-08-11T00:30:14Z,,Sí,"Reworks the default positioning system when moving nodes in the layer panel, mostly by ensuring that node gap positioning is correctly maintained. Each layer is the height of that layer plus the height to the next layer below. Fixes all edge cases when moving layers or different groups of selected layers to any other location. Also improves the previewing system and import/export edges    Todo:  - Create space when moving layers to different stacks"
1910,Node graph better organization,closed,https://github.com/GraphiteEditor/Graphite/issues/1910,axel37,,,2,2024-08-07T20:36:11Z,2024-09-01T09:34:20Z,2024-09-01T09:34:19Z,,No,"I'm using graphite with multiple artboards in a single project, and the node graph is starting to get crowded :    ![An overview of a cluttered node graph](https://github.com/user-attachments/assets/d7b98a11-75d6-4039-abcb-c6b50cde4ce5)    At this point, manual organization of nodes is tedious, and needs to be done regularly to account for new nodes.    ### Automatically placement is messy, some nodes are placed on top of each other :    New nodes aren't placed in the most convenient of manners, and often need to be manually moved before being able to work with them :    ![Nodes being placed on top of each other](https://github.com/user-attachments/assets/70991eb7-5c88-467c-9ad2-d969d0576932)      ### New tools to add ?    Some additional features might make working with the node graph more convenient, such as :    - A way to group nodes into collapsible folders  - A way to quickly hide/show nodes based on selection    ___    I found two related issues : #1820 and #1819     #1820 lists the following shortcut which is indeed very useful : `Drag to move node (shift to drag row)`"
1909,Make noise generation resolution aware,closed,https://github.com/GraphiteEditor/Graphite/pull/1909,TrueDoctor,,,2,2024-08-07T13:09:54Z,2024-08-09T10:03:09Z,2024-08-09T10:03:07Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->  Implements footprint based noise generation. I originally intended to also fix the Mandelbrot node in this pr but it turns out  that the node itself was never broken and it only stopped working due to an regression somewhere else which has since been fixed.    # Changes:  - Remove dimension parameter    The dimensions are new inferred from the footprint  - Add clip parameter    The user can now choose if they want to constrain the noise   # Alternatives considered  - Make dimension optional   We could instead make the dimension parameter optional, which would eliminate the need for a transform node after the noise node. This might provide a nicer to use api and could be implemented in a follow-up pr.      We now only render what is visible on the screen and also support clipping to the viewport itself:     ![image](https://github.com/user-attachments/assets/012b2959-636c-45b6-a2ff-96ed537fb451)  "
1908,Restore the Imaginate node with the full node graph architecture (but a flaky deadlock remains),closed,https://github.com/GraphiteEditor/Graphite/pull/1908,TrueDoctor,,,0,2024-08-06T10:27:49Z,2024-08-07T10:24:05Z,2024-08-07T10:23:00Z,,Sí,Partly resolves #1511
1907,Correctly set the dimensions of the SVG foreignObject container for the Vello canvas,closed,https://github.com/GraphiteEditor/Graphite/pull/1907,TrueDoctor,,,0,2024-08-06T07:30:00Z,2024-08-06T08:41:57Z,2024-08-06T08:41:56Z,,Sí,Closes #1872     Fixes a remaining bug from the previous PR where enabling Vello before opening a document would make it default to the footprint's 1920x1080 resolution and get stuck with that.
1906,Fix regressions from network interface PR,closed,https://github.com/GraphiteEditor/Graphite/pull/1906,adamgerhant,,,0,2024-08-05T18:11:38Z,2024-08-07T08:03:14Z,2024-08-07T08:03:12Z,,Sí,Follow-on to #1794.    Fixes the following regressions:  - Grouping layers does not preserve order  - Moving a group does not add a transform to the group layer chain.  - Unable to duplicate a node in the graph with Ctrl+D  - Fix ctrl+L and ctrl+H to lock/hide nodes.    Improvements:  - Remove compound node shift when dragging multiple nodes  - Store top of layer stacks as absolute position  - Correctly position nodes when making/disconnecting a wire  - Restore chain after deleting a chain node  - Correctly set positions when toggling between node or layer  - Retain y position when moving a layer to a stack  - Create a chain when a layer moves next to a node  - Improve positioning when moving a layer in the layer panel
1905,Make Vello render groups with a blending stack only when necessary,closed,https://github.com/GraphiteEditor/Graphite/pull/1905,TrueDoctor,,TrueDoctor,0,2024-08-05T14:41:15Z,2024-08-06T05:31:14Z,2024-08-06T05:31:13Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes #1904   This is a workaround for the current blend stack depth limit in `vello`  "
1904,Vello rendering flickers on deeply nested layers with blending,closed,https://github.com/GraphiteEditor/Graphite/issues/1904,TrueDoctor,,TrueDoctor,0,2024-08-05T14:38:40Z,2025-01-19T21:59:50Z,2024-08-06T05:31:14Z,Milestone 40,No,Rendering the valley of spires demo artwork flickers when using vello for rendering: see [zulip](https://xi.zulipchat.com/#narrow/stream/197075-gpu/topic/Render.20flickering)  https://github.com/GraphiteEditor/Graphite/pull/1874#issuecomment-2257260748
1903,Black area around artboards in Chrome,closed,https://github.com/GraphiteEditor/Graphite/issues/1903,TrueDoctor,,,1,2024-08-05T14:29:28Z,2024-08-07T22:30:37Z,2024-08-07T13:04:33Z,,No,
1902,Set Vello to render an explicit background color behind artboards,closed,https://github.com/GraphiteEditor/Graphite/pull/1902,TrueDoctor,,TrueDoctor,0,2024-08-05T13:58:39Z,2024-08-06T09:33:41Z,2024-08-06T09:33:40Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes #1901 "
1901,Black area around artboards in Chrome with Vello,closed,https://github.com/GraphiteEditor/Graphite/issues/1901,TrueDoctor,,TrueDoctor,0,2024-08-05T13:04:38Z,2025-01-19T21:59:49Z,2024-08-06T09:33:41Z,Milestone 40,No,![image](https://github.com/user-attachments/assets/1e78ed93-0395-4387-a75f-a673ab31336c)  When using chromium based browsers the background appears black.  
1900,Restructure window state management and fix Vello canvas not resizing with viewport,closed,https://github.com/GraphiteEditor/Graphite/pull/1900,TrueDoctor,,,0,2024-08-05T13:03:37Z,2024-08-06T06:18:05Z,2024-08-06T06:18:04Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes #1872   "
1899,Switch to MSAA for Vello rendering for better anti-aliasing,closed,https://github.com/GraphiteEditor/Graphite/pull/1899,TrueDoctor,,,0,2024-08-05T10:26:20Z,2024-08-06T05:12:39Z,2024-08-06T05:12:37Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes #1898   "
1898,Fix pixelated Vello anti-aliasing,closed,https://github.com/GraphiteEditor/Graphite/issues/1898,TrueDoctor,,TrueDoctor,0,2024-08-05T10:22:05Z,2025-01-19T21:59:49Z,2024-08-06T05:12:38Z,Milestone 40,No,Currently the vello AA looks pretty bad:  ![image](https://github.com/user-attachments/assets/c89b5f90-96fc-488c-aeab-08da28e14cd8)    This PR improves it by switching to multi sampled anti aliasing:  ![image](https://github.com/user-attachments/assets/a2a43efe-7de5-4771-9085-015db5473123)  
1897,Integrate raw WGPU textures into Vello rendering pipeline,closed,https://github.com/GraphiteEditor/Graphite/pull/1897,TrueDoctor,,,1,2024-08-05T10:10:36Z,2024-08-06T10:58:23Z,2024-08-06T10:58:22Z,,Sí,"<!-- Please reference any relevant issue number below, optionally with a ""Closes""/""Resolves""/""Fixes"" prefix -->    Closes #1861   "
1896,Tracking Issue: Quick measurement overlays while holding the Alt key,closed,https://github.com/GraphiteEditor/Graphite/issues/1896,Keavon,Good First Issue,singhutsav5502,22,2024-08-05T09:43:54Z,2025-04-12T04:08:48Z,2025-03-12T10:54:00Z,Milestone 46,No,"- [x] First basic implementation (#1894) - [x] Improvements to match the spec described below (#2147) - [x] Tidy up the number text alignment and decimal precision (#2155) - [ ] Make it work when the layers are rotated and skewed (#2396)  ---  When holding the <kbd>Alt</kbd> key with a layer (or multiple) selected, while hovering over another layer (or group), an overlay should appear visualizing the AABB of both the selected and hovered layers, with lines and distance numbers (in document coordinates) between them as shown below.  When the document is viewed with a tilt in the viewport PTZ navigation, the lines become angled but the text labels stay upright for readability.  Here are, I believe, all the scenarios. The three diagrams with text do care about which is the selected layer and which is the hovered layer; all the others are drawn the same in either order, so it doesn't matter which is the selected or hovered one. The two colored boxes represent AABBs, not actual shapes in the artwork— those should be drawn with a blue outline around both their AABBs.  | Scenarios | | - | | <strong>Terminology definitions:</strong><br /><br />- ""Boxes overlap along 0/1/2 axes"" means extruding the box's edge infinitely left/right, or up/down, would hit the other box<br />- ""0/1/2 of their centerlines cross the other boxes"" means extending both box's center points infinitely left/right, or up/down, would hit the other box<br />- ""Along axis A/B"" means either the X and Y, or the Y and X, axes<br />- ""box A/B"" means either one particular box and its opposite, or the reverse<br /><br /> | | Boxes overlap along 0 axes:<br /><br />![image](https://github.com/user-attachments/assets/4f1e6752-f4c4-4494-8b76-c34b3903f20b) | | Boxes overlap along 1 axis and 0 of their centerlines cross the other boxes:<br /><br />![image](https://github.com/user-attachments/assets/3dd9bbc2-a55a-4465-b5bb-7c9bd1511f15) | | Boxes overlap along 1 axis and 2 of their centerlines cross the other boxes:<br /><br />![image](https://github.com/user-attachments/assets/79bb251b-31bd-49d6-90a4-cdc4518715fb) | | Boxes overlap along 1 axis and 1 of their centerlines cross the other boxes:<br /><br />![image](https://github.com/user-attachments/assets/2fdd2181-93f8-4780-b7d5-afdee3f9ab09) | | Boxes overlap along 2 axes and:<br />- Along axis A, box A has 1 edge line cross box B while box B has 1 edge line cross box A<br />- Along axis B, box A has 1 edge line cross box B while box B has 1 edge line cross box A<br /><br />![capture](https://github.com/user-attachments/assets/e73f8059-4c04-4859-829a-eec18d80226d) | | Boxes overlap along 2 axes and:<br />- Along axis A, box A has 1 edge line cross box B while box B has 1 edge line cross box A<br />- Along axis B, box A has 2 edge lines cross box B while box B has 0 edge lines cross box A<br /><br />![capture](https://github.com/user-attachments/assets/98f2921b-827b-41db-acf1-2aedbfb0cfb3) | | Boxes overlap along 2 axes and:<br />- Along axis A, box A has 2 edge lines cross box B while box B has 0 edge lines cross box A<br />- Along axis B, box A has 0 edge lines cross box B while box B has 2 edge lines cross box A<br /><br />![capture](https://github.com/user-attachments/assets/b097c8aa-e205-4c2d-8182-1f5e6c96ffa1) | | Boxes overlap along 2 axes and:<br />- Along axis A, box A has 2 edge lines cross box B while box B has 0 edge lines cross box A<br />- Along axis B, box A has 1 edge line cross box B while box B has 1 edge line cross box A<br /><br />![capture](https://github.com/user-attachments/assets/55f15296-86d9-42cc-814a-0c2f0beadfa2) | |Boxes overlap along 2 axes and:<br />- Along axis A, box A has 2 edge lines cross box B while box B has 0 edge lines cross box A<br />- Along axis B, box A has 2 edge lines cross box B while box B has 0 edge lines cross box A<br /><br />![capture](https://github.com/user-attachments/assets/e31c5473-fc33-4772-a600-fe33e94270ab) |  Diagram source file: [Quick Measurement Overlays Design.graphite.txt](https://github.com/user-attachments/files/16493997/Quick.Measurement.Overlays.Design.graphite.txt)"
1894,Add quick measure overlays with Alt pressed,closed,https://github.com/GraphiteEditor/Graphite/pull/1894,0HyperCube,,,1,2024-08-04T16:22:57Z,2024-08-10T11:56:20Z,2024-08-10T11:56:03Z,,Sí,Partly closes #1896    Some edge cases ~~to consider (I'm not sure what anyone else does here since this isn't in Inkscape)~~ **(explained in the newly filed issue above)**:  - [ ] Rotated bounding box  - [ ] Rotated hover target  - [ ] Intersecting bounding boxes between the selected and hovered  - [ ] How we choose between [horizontal then vertical] or [vertical then horizontal] for drawing the lines (currently we always do horizontal then vertical from the selected layer).  - [ ] How we do text when the document is rotated >90    ![demo](https://github.com/user-attachments/assets/03ed7bfc-1a50-429a-b455-9acf1d91c398)  
1893,"Move network imports/exports from the ""pseudo"" nodes to the graph left/right edges",closed,https://github.com/GraphiteEditor/Graphite/issues/1893,Keavon,Web,adamgerhant,0,2024-08-04T13:43:34Z,2025-01-19T22:02:39Z,2024-08-04T13:47:15Z,Milestone 40,No,"When panning, it will stick to the edges and the wire will grow/shrink to reach between the graph and the sticky import/export connectors; however they will get pushed offscreen when the nodes move offscreen as well.    It should look like this.    ![image](https://github.com/user-attachments/assets/7045c3e7-2ab3-4a42-8739-9eb5a7fd24f8)"
1892,Abstract all graph manipulations through a node network API,closed,https://github.com/GraphiteEditor/Graphite/issues/1892,Keavon,Graphene,adamgerhant,0,2024-08-04T13:37:51Z,2025-01-19T22:02:04Z,2024-08-04T13:47:14Z,Milestone 40,No,
1891,Implement layer chains,closed,https://github.com/GraphiteEditor/Graphite/issues/1891,Keavon,Web,adamgerhant,0,2024-08-04T13:36:11Z,2025-01-19T22:02:39Z,2024-08-04T13:47:15Z,Milestone 40,No,"Nodes connected only to one another in a primary flow, connecting into a layer's left input, should be encapsulated by the layer's left ""glass"" boxed area."
1890,Automatic Into node insertion in Graphene,closed,https://github.com/GraphiteEditor/Graphite/issues/1890,Keavon,"Paper Cut,Graphene",TrueDoctor,1,2024-08-04T09:18:20Z,2025-07-02T02:44:50Z,2025-06-26T23:10:15Z,Milestone 49,No,
1889,Click targets get offset after paint with the boolean operation node,closed,https://github.com/GraphiteEditor/Graphite/issues/1889,0HyperCube,Graphene,adamgerhant,1,2024-08-03T13:36:56Z,2025-01-19T21:59:49Z,2024-09-16T01:27:00Z,Milestone 41,No,"By creating two layers, applying a boolean operation, then panning the document, the click targets become offset for the original layers.    This occurs because the boolean layer node has a Memoize Impure node inside of it, so the click targets are not updated when the document is panned.    Click targets are stored in layer space. In order to compare with the mouse it is necessary to calculate the transform from layer to viewport. We do this using `transform_to_document` which in tern uses the footprint. Footprints are always stored in viewport space. By not reprocessing the monitor node that stores the footprint, the click targets become offset.    The easiest fix is to remove the memoize impore node from the boolean node. Keavon claims that without this Memoize impure node, the performance is too bad. I'm not sure how else to approach this. "
1888,Segment domain point reference as index,closed,https://github.com/GraphiteEditor/Graphite/issues/1888,0HyperCube,"Architecture,Performance",0HyperCube,1,2024-08-03T13:26:55Z,2024-10-02T04:00:13Z,2024-09-04T08:59:57Z,Milestone 41,No,"Currently it is very slow to iterate over the bézier segments in some VectorData (which we do a lot). This is because for each segment we iterate over, we must find the start and end position by resolving the PointId. This is done via linear search; it is slow when there are a large number of points and segments e.g. in the red dress demo artwork.    Instead of storing a PointId, the segment domain should store a usize index. This speeds up the common usecase of iterating over some segments, at the cost of having to update the indexes whenever a point is inserted or deleted. This tradeoff seems worthwhile given that we are already running into performance limitations of the current approach.    In order to facilitate procedural editing, the system of point ids will be kept.  Optimisations for the path modification node can be done seperately."
1887,Use a coarse bounding box to avoid a detailed check for intersection when clicking artwork,closed,https://github.com/GraphiteEditor/Graphite/pull/1887,0HyperCube,,,0,2024-08-02T22:08:43Z,2024-08-03T14:10:06Z,2024-08-03T14:10:04Z,,Sí,A simple bounds check for the intersection which improves performance slightly.
1886,Allow multiple output wires from the top of a layer stack,closed,https://github.com/GraphiteEditor/Graphite/issues/1886,tschundler,Paper Cut,adamgerhant,3,2024-08-02T20:45:28Z,2024-12-23T23:20:17Z,2024-10-25T22:32:32Z,Milestone 42,No,"When duplicating something, it seems to copy the whole tree. Edits to the original do not affect the copy. Most of the time, I suspect that is what users want.    But I was thinking I could use this like Blender geometry nodes and use the original data multiple times. The graph seems to require one input to one output? So there doesn't seem (to me) to be an intuitive way to duplicate geometry - eg transform a shape two different ways and apply a boolean while keeping just one set of original shapes."
1885,Yarn test,closed,https://github.com/GraphiteEditor/Graphite/pull/1885,0HyperCube,,,2,2024-08-02T17:51:24Z,2024-08-22T09:00:58Z,2024-08-04T13:18:24Z,,Sí,Testing yarn package manager.
1884,Export dialog resets its choices every time it's opened,closed,https://github.com/GraphiteEditor/Graphite/issues/1884,axel37,Paper Cut,Keavon,0,2024-08-02T10:07:29Z,2025-01-19T22:02:39Z,2024-08-02T11:42:25Z,Milestone 40,No,"Every time the export menu is open, its settings are reset.    For my use case, I always want the transparency checkbox to be checked. This means that each time I want to export a frame, I have to make sure the settings are correct.    Having the application remember the export settings would make repeated exports quicker and less error-prone.    ___    I'm using [editor.graphite.rs](https://editor.graphite.rs/)."
1883,Export dialog doesn't show the actual artboard names,closed,https://github.com/GraphiteEditor/Graphite/issues/1883,axel37,Paper Cut,Keavon,3,2024-08-02T10:02:11Z,2025-01-19T21:59:49Z,2024-08-02T11:42:25Z,Milestone 40,No,"When exporting a project with multiple artboards, their names don't appear in the `Bounds` menu :    ![A screenshot of the editor with the export menu open. The export menu shows multiple artboards named ""untitled"", which does not correspond to the artboards' actual names.](https://github.com/user-attachments/assets/b42e64a0-ba0b-48ad-86b9-7e3af17e461c)    Instead, each artboard is named : `Artboard : Untitled x` (with `x` being a number).    This makes it hard to know which option to select.    ___    For some context : I'm using [Graphite on the web](https://editor.graphite.rs/) to create sprites for a video game, and it's very handy to be able to create one artboard per sprite without having to create multiple projects !"
1882,New node: Dehaze,closed,https://github.com/GraphiteEditor/Graphite/pull/1882,nznznz42,,,4,2024-08-02T05:30:35Z,2024-09-25T03:44:49Z,2024-09-25T03:44:49Z,,Sí,Partially Closes #1839     I've implemented a functional dehaze node but it is not a GPU node yet
